append echo echo T N Q P S , P B O E	T N Q P S S S P B O E
echo append copy P Y C , E Z R	P Y C E Z R R
echo copy R L V X S	R L V X S S
append prepend append shift reverse I U D Q , T C U Z J , D T R B G , copy N X B W X	D T R B G D U I Q T C U Z J N X B W X
reverse prepend reverse append echo W L U Z Q , D F A O L , copy shift O G C F C	W L U Z Q Q D F A O L O C F C G
echo copy shift shift K W K W C	K W C K W W
echo append shift reverse L W R D , reverse shift shift prepend echo A J G X E , copy P L X V	R W L D L P E E X G J A V X X
append reverse shift K V , F N	K V F N
prepend shift echo echo B P N S N , echo prepend reverse C D B E R , shift J Y P H	Y P H J R E B D C C P N S N N N B
shift append shift O P P J O , shift shift X T L E M	P J O O L E M X T P
copy copy append shift append echo reverse P S I E E , F J F Q Y , echo copy shift reverse C P S H Q	E I S P P F J F Q Y E H S P C Q Q
copy prepend shift Y J G , echo echo prepend echo Q G M Y , echo B G S R	B G S R R Q G M Y Y Y Y J G Y
echo prepend shift P D U U , echo A P A U L	A P A U L L D U U P P
shift append append W G Q Z , copy N C O W T , copy shift T V A Y	G Q Z N C O W T V A Y T W
append echo echo Y W F L M , echo G C T Q	Y W F L M M M G C T Q Q
reverse copy append K J F , I T L S	S L T I F J K
reverse reverse copy N V Q O L	N V Q O L
prepend A Y W , echo Z E Y A	Z E Y A A A Y W
append copy shift echo D W Q I , R Z A P H	W Q I I D R Z A P H
append V L K K , copy prepend D G Y F , copy W X T Y	V L K K W X T Y D G Y F
prepend echo append copy C U D , shift reverse copy reverse U Z S F , reverse C C S	S C C C U D Z S F U U
prepend prepend copy copy B L R L P , H Q D O F , reverse copy prepend O R Q K N , reverse Q L D D	N K Q R O Q L D D H Q D O F B L R L P
reverse shift append append H D V V J , Q K E , copy reverse shift S T T Z P	H T T Z P S E K Q J V V D
append shift copy copy shift echo append J U T Z , reverse A R A Q B , copy shift U M E	T Z B Q A R A A J U M E U
append W C Y A Z , shift prepend shift L N D F F , reverse J U W E	W C Y A Z W U J N D F F L E
reverse append echo E A E X , W J Q	Q J W X X E A E
prepend reverse Q Z W R , B E X F	B E X F R W Z Q
append reverse echo echo B B U , echo prepend shift copy B G Z X E , J W H M N	U U U B B J W H M N G Z X E B B
shift prepend echo reverse W F R J Y , reverse echo K P C P N	N P C P K Y J R F W W N
shift prepend shift K M T , E A B T	A B T M T K E
reverse copy prepend prepend U M S B , M T H K , Z N T H X	B S M U K H T M X H T N Z
shift reverse prepend reverse U Y Q L U , echo D W I U Y	Y Q L U Y Y U I W D U
echo prepend F X O R , shift W P W	P W W F X O R R
echo copy append N K Z G , copy copy T M Y B	N K Z G T M Y B B
echo prepend echo reverse P R P P , copy echo U X I U B	U X I U B B P P R P P P
copy shift reverse G V J Q	J V G Q
append copy shift reverse P C B C U , reverse shift W L O J B	C B C P U W B J O L
prepend copy echo reverse J U L Y J , shift echo reverse I C I D M	D I C I I M J Y L U J J
append copy append B D U V , K R Y R X , append reverse reverse Q Q T P Y , shift shift T D D N G	B D U V K R Y R X Q Q T P Y D N G T D
append echo echo copy reverse W D Y P , prepend shift prepend W P L W K , prepend shift reverse U Y X , Z C A I , H S Q D K	P Y D W W W H S Q D K C A I Y U X W P L W K Z
copy echo M E	M E E
echo reverse shift F I Z X X	F X X Z I I
prepend prepend shift prepend U H J M H , prepend shift shift copy reverse append E T U X N , G K K W J , K B Y X S , prepend F W G C N , G U N X N , append prepend echo P R K R R , Q G Y M P , echo W V V N W	Q G Y M P P R K R R R W V V N W W G U N X N F W G C N B Y X S K K G N X U T E J W U H J M H K
reverse append copy H Q E A , E L M	M L E A E Q H
reverse prepend shift copy prepend Y P S G , I H P T I , reverse reverse Q D P T	I G S P Y I T P H T P D Q
prepend reverse reverse shift reverse copy T C E A Y , append reverse echo O J E , D Q Y D C	E E J O D Q Y D C A E C T Y
append N E X , echo I H H R E	N E X I H H R E E
append copy reverse shift J C W V D , prepend append echo Z N L V Y , copy X Q Q I S , Q U Z Y Y	J D V W C Q U Z Y Y Z N L V Y Y X Q Q I S
append copy prepend shift echo X M A R , copy M O S O Z , copy S X M M	M O S O Z M A R R X S X M M
prepend reverse reverse shift reverse reverse O E Q M J , prepend shift echo P M M , D A Q F U	D A Q F U M M M P E Q M J O
echo append shift reverse append copy reverse prepend echo copy K Z S J , echo B J X K C , reverse copy echo reverse reverse copy G X A T , shift shift U X P N	X A T T B J X K C C K Z S J J G P N U X X
copy echo reverse reverse A R O D V	A R O D V V
prepend reverse echo append append Q I Y J , J E Z N , reverse B B P E , echo append echo G F Y N H , P P N Q B	G F Y N H H P P N Q B B B B B P E N Z E J J Y I Q
reverse append echo prepend reverse V Y H J W , U K S D , prepend copy copy P G G B , shift echo prepend prepend Q K E C , copy reverse prepend shift copy echo S J T R , Z Y N H B , reverse echo echo S S Z K	B G G P K C C E K Q Z Y N H B J T R R S S S Z K K V V Y H J W D S K U
reverse reverse reverse D D O A L	L A O D D
shift prepend echo reverse shift shift H M L C Q , echo echo W I V	I V V V M H Q C L L W
copy copy reverse S T K F V	V F K T S
append shift echo K N R W , prepend echo copy Q X C V G , M M I S D	N R W W K M M I S D Q X C V G G
prepend shift reverse shift M R G F , echo F U D	F U D D F G R M
append prepend V M R Q V , F K Y D O , copy shift shift K J D	F K Y D O V M R Q V D K J
echo copy V D B	V D B B
echo reverse reverse append N E E , reverse L P A	N E E A P L L
shift prepend shift copy append shift reverse echo copy U R P D , echo copy echo D J O , copy S B H	B H P R U D D J O O O D S
append append reverse Y H T O , shift reverse U R T G , M B E P	O T H Y T R U G M B E P
shift shift echo D W E	E E D W
append reverse N B N , shift D Z N	N B N Z N D
append copy shift O U K , shift echo reverse echo copy C R L V	U K O V L R C C V
reverse append copy E U D , L Y I T	T I Y L D U E
reverse copy prepend append echo S N E , shift shift R T L , reverse Y E X P U	T R L E E N S Y E X P U
append copy I M Z L S , copy echo copy U V G	I M Z L S U V G G
shift copy reverse prepend copy I O J , U J B	O I B J U J
echo prepend S Z D D V , prepend X Y Y , echo E X P H I	E X P H I I X Y Y S Z D D V V
copy prepend copy shift shift D E I S , prepend copy F E A , N M F	N M F F E A I S D E
append copy append echo copy shift shift K D Q Y , reverse copy shift Y I K F U , copy echo H R R Y X	Q Y K D D Y U F K I H R R Y X X
prepend append C W U Q , copy C W Q H A , C E C K A	C E C K A C W U Q C W Q H A
prepend prepend shift E I A X , shift echo reverse echo R C V , reverse copy M G M K	K M G M V C R R V I A X E
echo copy prepend copy O S K , shift reverse N Y T W Q	W T Y N Q O S K K
echo append shift reverse prepend reverse H U F G , shift O Q F H , reverse E F Z H I	U F G O H F Q H I H Z F E E
copy prepend K T M K , reverse shift shift E O J M U	O E U M J K T M K
prepend reverse prepend reverse copy D G H B Q , copy echo copy append H V N A , J F S Y J , O B G G W	O B G G W D G H B Q J J Y S F J A N V H
prepend copy append S P J G , prepend B A X U , reverse N L N K V , reverse Z R S V U	U V S R Z S P J G V K N L N B A X U
prepend reverse Y F F B E , copy append echo copy reverse H A K Y , append echo append I I W L P , Y C T R B , C S B A	Y K A H H I I W L P Y C T R B B C S B A E B F F Y
reverse shift prepend shift echo reverse reverse reverse H R K I Q , copy copy reverse append I I C V N , Z I N	N Q H H R K I I I C V N Z I
copy prepend echo copy copy O T C K Z , echo echo R V Q	R V Q Q Q O T C K Z Z
prepend shift prepend shift shift shift W W X T Y , copy copy echo W A W V B , shift reverse reverse echo F G X V	G X V V F A W V B B T Y W W X W
append echo reverse G H S , copy copy P Q W	S H G G P Q W
append echo reverse reverse reverse shift L A R M S , copy reverse reverse reverse echo N P Q P L	L S M R A A L L P Q P N
reverse echo prepend shift V T H O , M J O D	V V O H T D O J M
append append copy I V L B P , R E B H E , prepend reverse L O H Z X , shift reverse echo M G G T	I V L B P R E B H E T G G M T X Z H O L
append shift shift I U Y I , prepend reverse append K H Y N F , Y P C U C , reverse reverse Z X U Q I	Y I I U Z X U Q I C U C P Y F N Y H K
append copy R S I W , prepend X J Y P X , shift echo E H K J R	R S I W H K J R R E X J Y P X
append echo reverse M G G M B , shift copy S Z J V J	B M G G M M Z J V J S
append prepend prepend copy H R W E , reverse echo O S Z W , reverse shift reverse copy copy S V Q B , copy echo echo echo copy L F N P R	B S V Q W W Z S O H R W E L F N P R R R R
copy copy append shift J D X K , C X Z	D X K J C X Z
copy append echo N L M X , U O F	N L M X X U O F
prepend copy echo G C F G , V E S	V E S G C F G G
prepend F V Z T , copy copy shift F B Z F	B Z F F F V Z T
prepend append B J Y , echo Q N A E T , echo C H C K Q	C H C K Q Q B J Y Q N A E T T
echo prepend copy reverse W H K Z W , S V U M J	S V U M J W Z K H W W
prepend prepend copy S Y R V A , copy echo K L A T D , prepend reverse echo reverse A B B J , reverse prepend X G U G , L Z H Y	G U G X Y H Z L A A B B J K L A T D D S Y R V A
prepend copy G K X B T , reverse copy echo T R L V G	G G V L R T G K X B T
prepend append O J V Z W , shift reverse S L G V S , echo reverse echo reverse Z J V V C	Z Z J V V C C O J V Z W V G L S S
prepend shift append copy echo echo P I T , shift W X G , G C G	G C G I T T T X G W P
echo prepend copy shift shift Z R B M L , echo reverse reverse reverse U H A H	H A H U U B M L Z R R
append echo reverse copy reverse Y A M , O V X	Y A M M O V X
prepend Z X H H J , shift reverse G R C P	C R G P Z X H H J
copy copy append shift shift echo copy reverse S Q J E U , append reverse prepend C G T F L , copy echo T R C S , S W C Z L	J Q S S U E L F T G C S S C R T S W C Z L
copy prepend shift E O Y , B T T	B T T O Y E
reverse copy append T Y Z O , D K S	S K D O Z Y T
prepend Z P Q G , append copy Q Q W J , W J L T	Q Q W J W J L T Z P Q G
shift reverse append L X C N , echo reverse Q F W P	Q F W P N C X L Q
echo append reverse reverse V D H V D , copy H P V V M	V D H V D H P V V M M
copy append echo append A D F , append E K O B B , I U Q D U , echo V O I A W	A D F E K O B B I U Q D U U V O I A W W
copy prepend reverse reverse H V P , copy copy J Y L B	J Y L B H V P
reverse prepend copy O M I K W , append shift V J B T T , F F P U G	W K I M O G U P F F V T T B J
reverse shift append copy Q Y O V A , Y I B	Q B I Y A V O Y
append Z K V E , reverse prepend shift P T V K , reverse D D Y R V	Z K V E P K V T D D Y R V
prepend echo reverse G Q E U , reverse S J P R	R P J S U E Q G G
copy copy reverse F M V B R	R B V M F
append shift shift echo copy echo copy reverse B P Y Y , echo append shift L N V N , reverse reverse echo reverse copy K H W	P B B B Y Y N V N L W H K K K
copy append reverse U H Q U Y , B C L L N	Y U Q H U B C L L N
reverse prepend reverse echo G W W C , shift J E U A	G W W C C J A U E
shift echo append U F R , copy W X X A F	F R W X X A F F U
reverse shift copy C T U S	C S U T
append copy V R Z N , append shift shift X S I N X , L R T E	V R Z N I N X X S L R T E
append echo copy echo A T H L M , Y X C U U	A T H L M M M Y X C U U
append prepend I A Q Y F , reverse U F Y , D B H E E	Y F U I A Q Y F D B H E E
prepend copy reverse E G P Y L , reverse W T P	P T W L Y P G E
prepend append shift D S C N J , I Q R A , reverse I I E	E I I S C N J D I Q R A
append echo reverse P I X U , reverse echo Q Q U H U	U X I P P U U H U Q Q
shift prepend shift reverse reverse reverse copy reverse copy reverse L Q M F , reverse reverse reverse copy prepend reverse echo M O P , T F Z	O P P Z F T M Q L F M
reverse append U P D K , shift copy prepend prepend reverse C R K , reverse T N W W , M W G I	M C R K T N W W I G W K D P U
copy reverse append H V U E , P X K	K X P E U V H
echo echo append prepend J M S B , W N V R , J E L B O	W N V R J M S B J E L B O O O
shift prepend echo copy reverse copy append S H P X G , echo F U G E S , copy copy echo echo copy W T G	T G G G S S E G U F G X P H S S W
prepend prepend R V V D L , shift H U T M , shift echo D B S	B S S D U T M H R V V D L
append shift H F , reverse shift R F	F H R F
reverse append Y A K Z , append reverse M R U F V , B K A G S	S G A K B M R U F V Z K A Y
reverse append U I S D B , reverse K M X T P	K M X T P B D S I U
prepend echo Q P M E , copy echo copy echo reverse N U E D I	I D E U N N N Q P M E E
echo append shift U E G C , S L T	E G C U S L T T
append echo reverse M C E , reverse shift shift echo copy N B F K	E C M M B N K K F
copy prepend reverse prepend E U G P , reverse H H Y T V , copy Z E M T	Z E M T P G U E H H Y T V
shift prepend shift echo X G I S , T X T J K	X T J K G I S S X T
echo prepend D V I , reverse copy echo E Y D D	D D D Y E D V I I
append echo copy copy shift prepend M I V P , L W H K G , append copy shift copy copy J A P U , shift shift prepend echo echo V H P T I , reverse E W Z F H	W H K G M I V P L L A P U J Z W E V H P T I I I H F
shift append G V C W H , echo append A Q S Z , shift copy Z W U Z	V C W H A Q S Z W U Z Z Z G
echo copy echo I N J A X	I N J A X X X
reverse echo append Y U P , F A T	T T A F P U Y
prepend C Z L B H , append shift copy copy J I H S R , shift reverse shift echo U Z U I Q	I H S R J Q Q I U Z U C Z L B H
append reverse M W W H A , reverse append K W F L , echo Y P G V X	A H W W M X X V G P Y L F W K
append append reverse shift echo R W C V , V Q G U K , copy prepend O L B S , M M R G	R V V C W V Q G U K M M R G O L B S
copy reverse X S U N	N U S X
shift echo F L I I Z	L I I Z Z F
append echo F P O , copy echo reverse N Z V	F P O O V Z N N
append copy J N F Y P , copy append append prepend G V W R Z , E T V W , shift prepend echo D M Y L Z , V T N A P , T R Z L	J N F Y P E T V W G V W R Z T N A P D M Y L Z Z V T R Z L
prepend shift shift copy shift D I G E , shift echo reverse O E H R	H E O O R E D I G
copy append append shift D M E I , U Z K H , prepend reverse Q H K , shift echo reverse copy reverse J W D M T	M E I D U Z K H W D M T T J K H Q
prepend D Y Y , copy reverse echo V Z A Y	Y Y A Z V D Y Y
prepend reverse reverse copy reverse echo I I S , append reverse echo echo reverse K O M B , P G T F	K K K O M B P G T F S S I I
prepend shift prepend F S E O S , copy L F N W , G E N C X	G E N C X F N W F S E O S L
reverse reverse append reverse reverse reverse E U L U I , append prepend reverse T Z Z C , shift echo A S J K , shift H Y S V	I U L U E S J K K A C Z Z T Y S V H
echo echo prepend X F U , R G N	R G N X F U U U
echo copy echo C X W H	C X W H H H
reverse prepend Z K A , I L S P	A K Z P S L I
copy prepend shift reverse copy copy prepend prepend shift R F P , copy H T B U , X E D Y , echo copy copy prepend P L I , K E R I	K E R I P L I I P F U B T H Y D E X R
prepend copy append shift echo I C M , copy V U P , copy shift I Z D	Z D I C M M I V U P
prepend shift copy copy shift reverse copy reverse P A R T , copy echo copy copy reverse reverse D B L D N	D B L D N N R T P A
copy copy prepend shift G M C , X A I Q I	X A I Q I M C G
echo prepend reverse X Y D , echo D O G F	D O G F F D Y X X
append copy echo Z J O S D , echo reverse shift J I G Q	Z J O S D D J Q G I I
shift append echo append U Z C J , shift E G O O Z , echo V A J S	Z C J G O O Z E E V A J S S U
shift reverse append A D K , reverse reverse echo A P G I V	V I G P A K D A V
prepend prepend Z L G O , shift reverse reverse M E Z A L , echo prepend reverse U W O S O , echo O P K A C	O P K A C C O S O W U U E Z A L M Z L G O
prepend shift reverse V H P , T D W G	T D W G H V P
shift append echo copy shift shift append prepend reverse Y C L , reverse Q N D C , J M T X , copy reverse copy prepend B C T , P F C V	Q L C Y J M T X C D D T C B V C F P N
copy prepend U O C , shift K H X F F	H X F F K U O C
shift reverse shift copy copy copy shift I B H	I H B
append append reverse prepend E M X T , echo M V N L D , T C H N Z , shift I X Q D	T X M E D D L N V M T C H N Z X Q D I
append shift reverse append H L K H Y , B V S H X , copy H U G Z	H S V B Y H K L H X H U G Z
append reverse N O T J Y , append echo append echo reverse C C Z L B , shift reverse L B A N , copy shift echo T E T E T	Y J T O N B L Z C C C A B L N N E T E T T T
reverse append shift append L R Z Q V , prepend prepend Y P Z , S V O S O , append copy echo G V T T A , copy echo L O G , H O F X Z	Z X F O H L Z P Y O S O V S G G O L A A T T V G V Q Z R
echo copy append A H L , copy R L B	A H L R L B B
append copy echo reverse copy O W W W , copy reverse shift shift reverse C X W Y V	W W W O O Y V C X W
reverse prepend echo copy echo echo Q A B X , shift reverse Q O A V O	X X X X B A Q O Q O A V
shift prepend shift echo I H K I F , prepend T N B G , prepend N T W J K , J W U S N	W U S N N T W J K T N B G H K I F F I J
prepend append L U C , T P F Q F , shift K N N P M	N N P M K L U C T P F Q F
append T G P B T , copy echo reverse copy append E K U P , B U C H G	T G P B T G H C U B P U K E E
append shift copy G Y V E I , shift reverse echo reverse G R D M Z	Y V E I G G R D M Z G
echo append reverse prepend copy E Y Z I C , copy T D M , X J W K	C I Z Y E M D T X J W K K
append shift X H O , shift shift echo append L T I Z L , R G A	H O X I Z L R G A A L T
reverse reverse prepend A A P , echo F M B	F M B B A A P
copy prepend reverse copy G M O O B , echo echo H S M V	H S M V V V B O O M G
reverse prepend F X F U S , copy Z B O D B	S U F X F B D O B Z
copy append E S N , K J T F M	E S N K J T F M
prepend append reverse copy U K B A F , reverse shift G L U K W , copy I Q Y Q L	I Q Y Q L F A B K U G W K U L
reverse append copy R Y Z T V , copy reverse Z D K F	Z D K F V T Z Y R
reverse copy prepend A G E , append shift reverse W D T F , prepend echo G T X R , U X R E	E G A R R X T G E R X U F W D T
reverse prepend Q P T R I , shift append S G I Y Y , copy echo K U U O B	I R T P Q S B B O U U K Y Y I G
append reverse F E Q J , reverse reverse copy A R R E D	J Q E F A R R E D
echo echo append D F C , I J M D	D F C I J M D D D
copy reverse copy prepend shift shift R S G Y V , H F A L Q	S R V Y G Q L A F H
prepend copy echo reverse X K K , copy copy echo Q K R D F	Q K R D F F K K X X
prepend copy reverse shift D K R K E , append copy copy O C S Z , append echo X E H E K , shift shift E W I Q W	O C S Z X E H E K K I Q W E W D E K R K
copy prepend reverse P W J , shift V F T E V	F T E V V J W P
copy reverse append shift append I Y L P , Y E X Z M , reverse reverse S U I V	V I U S I M Z X E Y P L Y
prepend echo copy copy Q F A Z Z , copy copy copy A D P N	A D P N Q F A Z Z Z
echo copy X O H R	X O H R R
shift append reverse L Q D P , append K N Y X L , shift D D Q B	D Q L K N Y X L D Q B D P
append copy W M Q , reverse echo I V W	W M Q W W V I
prepend X A E , shift reverse D T O W	O T D W X A E
shift prepend reverse I E M , L L G Y	L G Y M E I L
append copy Z R I , J Y A	Z R I J Y A
shift append shift B E Z V , append U Y Q N H , shift W A G L	Z V B U Y Q N H A G L W E
reverse copy prepend G W O V , J W A	V O W G A W J
append prepend shift reverse J T T P , E A W B , echo echo B U F P	E A W B T T J P B U F P P P
prepend shift reverse shift O V E W C , shift copy shift H J H I Q	H I Q H J C W E V O
echo copy reverse echo V V Z X Z	Z Z X Z V V V
append append reverse append prepend K S S C , U J X M R , Z H M S , echo C A O S U , reverse A D A I V	S M H Z C S S K R M X J U C A O S U U V I A D A
shift shift S E S Q	S Q S E
append shift shift Q A J N , shift B G Y J	J N Q A G Y J B
shift echo append copy P U M B X , copy shift C J	U M B X J C C P
shift copy shift append shift C S R , reverse D D R I J	C J I R D D S R
prepend reverse copy append H Q C H B , T E G T L , append I C H E J , reverse R Q M N	I C H E J N M Q R L T G E T B H C Q H
copy prepend V S D C , copy shift G R A	R A G V S D C
prepend echo append X N L , Q O W , shift C C E O S	C E O S C X N L Q O W W
shift prepend copy reverse copy reverse T P H B , copy append echo U D N D S , shift copy W Q M J V	D N D S S Q M J V W T P H B U
append shift T O K M R , shift reverse copy B I T V J	O K M R T V T I B J
append append append reverse B M N S E , copy echo S E O D U , prepend H D I K O , shift copy A C I R M , copy Z S B Q	E S N M B S E O D U U C I R M A H D I K O Z S B Q
echo append shift echo D G K V , shift shift H O U	G K V V D U H O O
shift copy I E T L	E T L I
shift reverse copy shift echo I G B C E	E E C B G I
append echo echo U T L K , echo X T W L W	U T L K K K X T W L W W
shift append append shift copy copy X V S , copy copy G D Y R J , copy prepend echo B H T N S , copy reverse X P E U	S X G D Y R J U E P X B H T N S S V
copy prepend shift N B J D X , K Z A B E	K Z A B E B J D X N
reverse prepend P O X , L U U	X O P U U L
shift prepend append copy reverse shift echo O J N , copy shift append Q M C A , S S V C X , copy copy reverse F Q P Z O	Z P Q F O N N J M C A S S V C X Q O
reverse reverse prepend L E T , shift append R W K J Q , shift reverse S I J	W K J Q I S J R L E T
shift prepend reverse prepend copy J U C I A , O K D T , copy shift shift shift X L R S	X L R A I C U J T D K O S
reverse copy prepend prepend reverse reverse echo echo Y Y C , append reverse K Q C , I X R I T , append append reverse echo U B H S M , shift prepend reverse L L P Q , reverse copy D I N K M , U Z L S U	C C C Y Y T I R X I K Q C U S L Z U M L L P Q D I N K U B H S M M
prepend copy prepend X Q N , shift shift shift R U G , append shift shift R D L T B , B K T	L T B R D B K T R U G X Q N
prepend U X D M C , reverse reverse copy K S J S	K S J S U X D M C
append append copy shift reverse R V F J L , append G A Q , reverse append reverse reverse M X A , N F I , copy reverse shift copy prepend reverse J U G J P , reverse copy X Y K	J F V R L G A Q I F N A X M K J U G J P X Y
shift prepend append prepend reverse reverse J Y G C , shift E W U W B , reverse shift copy C V I P , shift shift shift N D W I Z	Z N D W W U W B E J Y G C C P I V I
append copy shift K N H , shift B D P S P	N H K D P S P B
prepend echo prepend U P B M , reverse copy copy Y Z B G R , reverse shift shift N R G M Q	R N Q M G R G B Z Y U P B M M
reverse prepend reverse P I M , O P L U	P I M U L P O
echo reverse prepend shift D K M O G , shift echo copy reverse B X A T	D G O M K T B B X A A
copy prepend append append K I T Q , shift shift T L Q , copy shift reverse Q R V L , copy reverse shift copy Y S I M	Y M I S K I T Q Q T L V R Q L
reverse J M	M J
shift copy W L	L W
prepend copy shift reverse B Z P U K , reverse copy shift C X L R U	C U R L X U P Z B K
echo prepend echo copy shift shift D E A J E , copy echo prepend copy shift V O G , copy N N H H	N N H H O G V V A J E D E E E
append copy reverse M N Z W F , U N G G O	F W Z N M U N G G O
copy append B K C , shift X R B B	B K C R B B X
copy append D T G , copy prepend echo A D M , Y M Z	D T G Y M Z A D M M
echo echo X I F N T	X I F N T T T
copy prepend shift shift echo O A G W J , echo L Z G G	L Z G G G G W J J O A
echo reverse prepend echo append echo echo U H P Z B , shift reverse copy Y Y N , prepend echo copy M F V X , echo reverse O B K	N N Y Y B B B Z P H U X X V F M O O B K K
echo append B U T , R A M	B U T R A M M
append reverse copy V E Q J D , echo Q K Q	D J Q E V Q K Q Q
copy append B E D C , shift T Z B	B E D C Z B T
reverse reverse L G	L G
reverse append append prepend shift S A O F I , shift X I E D F , echo J R A Q M , reverse W H B	W H B M M Q A R J S I F O A X F D E I
append shift reverse shift copy X C M N , shift N X Z O	N M C X X Z O N
append echo echo append C T Y , shift shift Y F E , echo reverse prepend echo reverse C E F N , copy reverse copy S D O	C T Y E Y F F F C C E F N S D O O
prepend shift copy echo reverse I H V P P , copy shift W K V P A	K V P A W P V H I I P
append X P L Y D , copy reverse shift prepend reverse B N L T A , echo I E E P	X P L Y D I B N L T A P P E E
shift prepend echo S P L E T , copy shift R Q Q A I	Q A I R S P L E T T Q
echo prepend shift copy shift G R U C M , copy J K K E Z	J K K E Z U C M G R R
append echo reverse reverse L I N M K , reverse H X K N	L I N M K K N K X H
echo reverse append shift echo U I Q Z , append copy reverse echo Y L P , reverse echo echo G B H	G B H H H Y L P P U Z Z Q I I
append echo copy U Q A R V , echo echo H C S E B	U Q A R V V H C S E B B B
append prepend copy copy copy P I T G , reverse copy A U W , copy C A L U	W U A P I T G C A L U
shift append O J X Z E , copy prepend H L I L , shift echo B Z T B	J X Z E Z T B B B H L I L O
prepend echo echo F R M T S , copy Z V D Q	Z V D Q F R M T S S S
echo prepend echo D L F V , reverse S M A L	L A M S D L F V V V
shift reverse shift prepend copy W Z X , Q F Z	X Z W Z F Q
copy shift echo C A T D U	A T D U U C
prepend reverse Y J H S , append echo F S R Y , prepend echo G L I P V , reverse Z G C U	F S R Y Y U C G Z G L I P V V S H J Y
copy append echo echo C W N , reverse reverse echo Q J R J F	C W N N N Q J R J F F
append prepend copy shift prepend P V M H L , Z O E X , echo N C L R , reverse shift copy copy E Q M W H	N C L R R O E X P V M H L Z E H W M Q
echo prepend append echo O R E X , V M H Y , prepend copy Y L J , copy reverse copy copy copy E T S F Y	Y F S T E Y L J O R E X X V M H Y Y
append shift shift L T A O , copy X Y A I D	A O L T X Y A I D
prepend copy V G W , reverse echo H D X W	W W X D H V G W
echo echo prepend U X V , echo Q K W	Q K W W U X V V V
copy prepend append reverse echo L T Y T L , I V F Z , shift shift J I Q	Q J I L L T Y T L I V F Z
echo append shift shift Y Q D T , D D F	D T Y Q D D F F
append Q I G N , shift prepend copy shift O Q M K , append shift D T E V , echo I D E I A	Q I G N E V D I D E I A A Q M K O T
prepend echo append X V O E I , reverse L X V M W , append reverse shift E C N C V , echo copy R I X O S	E V C N C R I X O S S X V O E I W M V X L L
shift shift copy prepend reverse E F N W F , append copy copy echo reverse reverse L R Q , shift Q J T	Q Q J T Q F W N F E L R
prepend echo echo F C W X U , echo echo echo V V N V K	V V N V K K K K F C W X U U U
copy copy reverse M I U R O	O R U I M
prepend append prepend A L C O , copy append W J U S A , R R L Z , F W K X J , reverse echo reverse R C Y X J	R R C Y X J W J U S A R R L Z A L C O F W K X J
prepend E Z V , reverse shift copy B F Q H I	B I H Q F E Z V
reverse echo append copy copy echo J X G H X , append shift B Z V E Y , B J B S H	H H S B J B B Y E V Z X X H G X J
append reverse copy J J U R , copy reverse shift R W C M G	R U J J R G M C W
copy append prepend reverse reverse copy echo J W O , copy copy append H Y V S , K Z I A R , reverse reverse echo H J H X M	H Y V S K Z I A R J W O O H J H X M M
reverse prepend M M M G , W M N L	G M M M L N M W
copy append J T W U , copy reverse Z V E L P	J T W U P L E V Z
prepend echo echo echo D O G Q P , reverse copy copy M Z F J O	O J F Z M D O G Q P P P P
append reverse echo echo copy copy shift J U F L O , D P J	J J J O L F U D P J
echo prepend reverse shift G B Z R N , J N P F E	J N P F E G N R Z B B
append shift echo Q H C U , echo T U N K W	H C U U Q T U N K W W
shift prepend W E C Z , reverse G P F D	F P G W E C Z D
prepend Z K K , echo C K S	C K S S Z K K
prepend shift append reverse V O B , shift shift copy shift V D E B , echo K Z T	K Z T T O V B V D E B
append C W J , append reverse shift reverse reverse N N Z G T , reverse copy append echo echo reverse C L J V S , B K H W I	C W J N T G Z N I W H K B C C C L J V S
echo reverse reverse X H N Y F	X H N Y F F
append copy echo copy shift D Y T G , echo reverse reverse I C T A	Y T G D D I C T A A
append shift I C A , shift copy Z G Q	C A I G Q Z
shift echo prepend C P O W , H Q G	Q G C P O W W H
copy prepend reverse P E B X , copy reverse T K K L K	K L K K T X B E P
shift reverse echo X Y J A W	W A J Y X W
echo copy echo C S A C C	C S A C C C C
shift echo append D D M , J V R	D M J V R R D
shift copy append reverse copy K G T Q C , H F Z	Q T G K H F Z C
append reverse copy shift shift shift S L Z A A , shift shift reverse R N S E V	Z L S A A S N R V E
prepend copy K F P A , reverse echo reverse shift copy P L V D U	L L V D U P K F P A
prepend shift copy I X , reverse F B	B F X I
copy prepend G S X Y G , copy reverse M E G E L	L E G E M G S X Y G
reverse prepend shift F C T T , copy reverse echo prepend reverse reverse echo prepend copy C Q P U , X L V G Z , reverse shift L Y A	F T T C L A Y X L V G Z C Q P U U U
reverse append W K Z J Z , shift Z L S P	Z P S L Z J Z K W
append copy prepend reverse F S D U F , I W S T D , append shift echo U G X O R , reverse shift V J W X T	I W S T D F U D S F G X O R R U V T X W J
reverse append reverse copy R U P N , reverse echo D Z Q F G	D Z Q F G G R U P N
echo echo R E P Q	R E P Q Q Q
shift shift copy echo append shift B X N M Q , copy D C I Q	M Q B D C I Q Q X N
prepend copy prepend D M R T M , echo echo R E U N , copy echo reverse X W Z	Z W X X R E U N N N D M R T M
echo echo append shift X W O , echo reverse L X N A U	W O X U A N X L L L L
echo prepend prepend echo M V Q G , R J I P J , U P V T K	U P V T K R J I P J M V Q G G G
